,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion,website,revenue,expenses,causes,lastreport,religious_ref
0,https://www.acnc.gov.au/charity/charities/bf930620-38af-e811-a963-000d3ad244fd/profile,Providing All Living Supports (Pals) Inc,Yarrawonga,VIC,Registered,Large,38788328554,,,,,,,http://www.palsinc.org.au/,7058698.0,5362951.0,"Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Families; Females; Gay, lesbian, bisexual, transgender or intersex persons; Males; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with disabilities; Youth - 15 to under 25",14 Dec 2021,0.0
1,https://www.acnc.gov.au/charity/charities/2ffed643-39af-e811-a962-000d3ad24a0d/profile,Sunshine Coast Health Foundation,Birtinya,QLD,Registered,Large,47370544251,,,,,,,http://wishlist.org.au/,5639305.0,3095136.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; General community in Australia; Males; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with chronic illness (including terminal illness); People with disabilities; Unemployed persons; Veterans and/or their families; Victims of crime (including family violence); Victims of disaster; Youth - 15 to under 25,27 Jan 2022,0.0
2,https://www.acnc.gov.au/charity/charities/1a23ea51-38af-e811-a962-000d3ad24a0d/profile,Rural Housing Network,Wodonga,VIC,Registered,Large,82965609218,,,,,,,http://beyondhousing.org.au/,19655127.0,12868116.0,Financially disadvantaged people; People at risk of homelessness/ people experiencing homelessness,15 Dec 2021,0.0
3,https://www.acnc.gov.au/charity/charities/3a117d58-38af-e811-a960-000d3ad24282/profile,Church Of God World Mission Society Inc.,Mitcham,VIC,Registered,Large,86900135229,,,,,,,http://oceaniawmscog.com/,1731815.0,679456.0,Families,31 Jan 2022,1.0
4,https://www.acnc.gov.au/charity/charities/123e9cce-640f-eb11-a812-000d3ad1ce4e/profile,SALESIAN COLLEGE CHADSTONE,Chadstone,VIC,Registered,Large,74645109208,,,,,,,https://www.salesian.vic.edu.au/,70544911.0,21818350.0,"Aboriginal and Torres Strait Islander people; Children - aged 6 to under 15; Environment; Families; Females; Financially disadvantaged people; Gay, lesbian, bisexual, transgender or intersex persons; General community in Australia; Males; Migrants, refugees or asylum seekers; Other charities; Overseas communities or charities; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People with chronic illness (including terminal illness); People with disabilities; Unemployed persons; Victims of crime (including family violence); Youth - 15 to under 25",22 Aug 2022,1.0
5,https://www.acnc.gov.au/charity/charities/b84d2bdd-2daf-e811-a960-000d3ad24282/profile,National Judicial College Of Australia,Acton,ACT,Registered,Large,20100577544,,,,,,,http://www.njca.com.au/,1160942.0,1031429.0,Other,24 Nov 2021,0.0
6,https://www.acnc.gov.au/charity/charities/a8509e9d-39af-e811-a961-000d3ad24182/profile,Marcellin Catholic College,Bulleen,VIC,Registered,Large,77413001496,,,,,,,http://www.marcellin.vic.edu.au/,30540233.0,29512053.0,Aboriginal and Torres Strait Islander people; Children - aged 6 to under 15; Financially disadvantaged people; General community in Australia; Males; Overseas communities or charities; People with disabilities; Youth - 15 to under 25,20 Apr 2022,0.0
7,https://www.acnc.gov.au/charity/charities/bf9add32-38af-e811-a95e-000d3ad24c60/profile,The Trustee For Telstra Foundation Community Development Fund,Melbourne,VIC,Registered,Large,27069572515,,,,,,,,1129787.0,1135385.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Animals; Children - aged 6 to under 15; Early childhood - aged under 6; Environment; Families; Females; Financially disadvantaged people; General community in Australia; Males; Other charities; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with chronic illness (including terminal illness); People with disabilities; Pre/post release offenders and/or their families; Unemployed persons; Veterans and/or their families; Victims of crime (including family violence); Victims of disaster; Youth - 15 to under 25,18 Feb 2022,0.0
8,https://www.acnc.gov.au/charity/charities/f539e20f-39af-e811-a963-000d3ad24077/profile,Conservation Council Of Wa Inc,West Perth,WA,Registered,Large,35982476107,,,,,,,http://www.ccwa.org.au/,3379515.0,3157377.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Animals; Environment; General community in Australia; Other charities; People in rural/regional/remote communities; Youth - 15 to under 25,31 Jan 2022,0.0
9,https://www.acnc.gov.au/charity/charities/810c2a88-3aaf-e811-a961-000d3ad24182/profile,Brothers of the Christian Schools,Bankstown,NSW,Registered,Large,86884003626,,,,,,,http://www.delasalle.org.au/,0.0,0.0,Adults - aged 25 to under 65; Adults - aged 65 and over; People from a culturally and linguistically diverse background; Youth - 15 to under 25,1 Jul 2022,1.0
