,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion,website,revenue,expenses,causes,lastreport,religious_ref
900,https://www.acnc.gov.au/charity/charities/26d7800e-39af-e811-a961-000d3ad24182/profile,Canberra Girls Grammar School,Deakin,ACT,Registered,Large,67008559331,,,,,,,http://www.cggs.act.edu.au/,0.0,0.0,Children - aged 6 to under 15; Early childhood - aged under 6; Youth - 15 to under 25,30 Jun 2022,0.0
901,https://www.acnc.gov.au/charity/charities/5571c236-38af-e811-a963-000d3ad24077/profile,The Nepean District Christian Education Association Ltd,Mulgoa,NSW,Registered,Large,33002852280,,,,,,,http://nepean.nsw.edu.au/,0.0,0.0,Children - aged 6 to under 15; Early childhood - aged under 6; Families; Youth - 15 to under 25,18 Jul 2022,1.0
902,https://www.acnc.gov.au/charity/charities/7bf5cf7b-3aaf-e811-a963-000d3ad24077/profile,Five Bridges Ltd,Bokarina,QLD,Registered,Large,67163934352,,,,,,,http://www.fivebridges.com.au/,2793499.0,3022004.0,Aboriginal and Torres Strait Islander people,27 Jan 2022,0.0
903,https://www.acnc.gov.au/charity/charities/00bf8170-38af-e811-a960-000d3ad24282/profile,Bible & Literature Distributors Incorporated,Connells Point,NSW,Registered,Large,55065410056,,,,,,,http://www.cmiaid.org/,1107611.0,1130271.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; Males; Overseas communities or charities; People at risk of homelessness/ people experiencing homelessness; People in rural/regional/remote communities; People with chronic illness (including terminal illness); People with disabilities; Victims of disaster; Youth - 15 to under 25,18 Oct 2022,1.0
904,https://www.acnc.gov.au/charity/charities/93647116-39af-e811-a963-000d3ad24077/profile,Melaleuca Home For The Aged Inc,East Devonport,TAS,Registered,Large,11358382701,,,,,,,http://www.melaleucacare.org.au/,5140464.0,5118648.0,Adults - aged 65 and over; People with chronic illness (including terminal illness),19 Oct 2022,0.0
905,https://www.acnc.gov.au/charity/charities/3de97bc1-38af-e811-a963-000d3ad244fd/profile,National Prescribing Service Limited,Surry Hills,NSW,Registered,Large,61082034393,,,,,,,http://www.nps.org.au/,31069039.0,31409792.0,General community in Australia; People with chronic illness (including terminal illness),27 Jan 2022,0.0
906,https://www.acnc.gov.au/charity/charities/ac96dd32-38af-e811-a95e-000d3ad24c60/profile,Friends Of Trinity Lutheran College Foundation Limited,Molendinar,QLD,Registered,Large,39010978739,,,,,,,https://www.tlcfoundation.com.au/,1143880.0,1026332.0,Children - aged 6 to under 15; Early childhood - aged under 6; Youth - 15 to under 25,25 Aug 2022,0.0
907,https://www.acnc.gov.au/charity/charities/d6ffd11a-38af-e811-a960-000d3ad24282/profile,Wowan/Dululu Community Volunteer Group Inc,Wowan,QLD,Registered,Large,82176785410,,,,,,,http://www.wdmpc.org/,1095524.0,1140344.0,Adults - aged 65 and over; General community in Australia,24 Jan 2022,0.0
908,https://www.acnc.gov.au/charity/charities/08df0f21-38af-e811-a961-000d3ad24182/profile,TPG Telecom Foundation,North Sydney,NSW,Registered,Large,78289151335,,,,,,,,1623005.0,1511308.0,"Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; Gay, lesbian, bisexual, transgender or intersex persons; General community in Australia; Males; Migrants, refugees or asylum seekers; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with disabilities; Unemployed persons; Victims of crime (including family violence); Youth - 15 to under 25",25 Aug 2022,0.0
909,https://www.acnc.gov.au/charity/charities/c08a8520-39af-e811-a961-000d3ad24182/profile,St Columbans Mission Society,Essendon,VIC,Registered,Large,17686524625,,,,,,,http://www.columban.org.au/,0.0,0.0,"Children - aged 6 to under 15; Environment; Families; Migrants, refugees or asylum seekers; Overseas communities or charities; People in rural/regional/remote communities; People with disabilities; Youth - 15 to under 25",12 Sep 2022,1.0
910,https://www.acnc.gov.au/charity/charities/bc2de388-38af-e811-a961-000d3ad24182/profile,The Vasey Housing Association N S W,Rhodes,NSW,Registered,Large,79000389319,,,,,,,http://www.vasey.com.au/,2214959.0,2168072.0,Adults - aged 65 and over; Financially disadvantaged people; Veterans and/or their families,7 Apr 2022,0.0
911,https://www.acnc.gov.au/charity/charities/dc3226dd-2daf-e811-a963-000d3ad24077/profile,Asian Aid Organisation Ltd,Wauchope,NSW,Registered,Large,98002286419,,,,,,,http://www.asianaid.org.au/,3378474.0,3143825.0,Adults - aged 25 to under 65; Children - aged 6 to under 15; Families; Females; Financially disadvantaged people; Overseas communities or charities; People in rural/regional/remote communities; People with chronic illness (including terminal illness); Youth - 15 to under 25,8 Sep 2022,0.0
912,https://www.acnc.gov.au/charity/charities/ff099443-3aaf-e811-a960-000d3ad24282/profile,Melbourne Cricket Club Heritage Limited,East Melbourne,VIC,Registered,Large,67151431159,,,,,,,http://www.mcc.org.au/,1525760.0,855767.0,General community in Australia,30 Sep 2022,0.0
913,https://www.acnc.gov.au/charity/charities/4a9c9963-39af-e811-a960-000d3ad24282/profile,Nova for Women and Children Inc,Newcastle,NSW,Registered,Large,52880952916,,,,,,,http://www.novawomen.org.au/,3369661.0,3269784.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; People at risk of homelessness/ people experiencing homelessness; Victims of crime (including family violence); Youth - 15 to under 25,12 Nov 2021,0.0
914,https://www.acnc.gov.au/charity/charities/0c8566b3-38af-e811-a95e-000d3ad24c60/profile,The Hervey Bay Neighbourhood Centre Incorporated,Pialba,QLD,Registered,Large,34683873965,,,,,,,http://www.hbnc.com.au/,5647173.0,5307051.0,"Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; General community in Australia; Males; Migrants, refugees or asylum seekers; Overseas communities or charities; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with disabilities; Victims of crime (including family violence); Youth - 15 to under 25",29 Nov 2021,0.0
915,https://www.acnc.gov.au/charity/charities/e0b8377e-38af-e811-a963-000d3ad244fd/profile,Friends of the Arts,Bundall,QLD,Registered,Large,74627214607,,,,,,,http://www.friendsoftheartsfoundation.org.au/,1126767.0,56718.0,People from a culturally and linguistically diverse background; Youth - 15 to under 25,9 Nov 2021,0.0
916,https://www.acnc.gov.au/charity/charities/c083bb67-3aaf-e811-a95e-000d3ad24c60/profile,Gateway Baptist Church Ltd,Unavailable,Unavailable,Registered,Large,68607195522,,,,,,,http://www.gatewaybaptist.com.au/,6588439.0,6603883.0,General community in Australia,1 Jun 2022,1.0
917,https://www.acnc.gov.au/charity/charities/283a7a14-39af-e811-a961-000d3ad24182/profile,Animal Welfare League Of South Australia Inc,Wingfield,SA,Registered,Large,11397137539,,,,,,,http://awl.org.au/,13818508.0,12069302.0,Animals; General community in Australia,3 Dec 2021,0.0
918,https://www.acnc.gov.au/charity/charities/6edfc1b9-3aaf-e811-a960-000d3ad24282/profile,Tweed Valley Early Childhood Intervention Service Ltd,Tweed Heads,NSW,Registered,Large,38625799500,,,,,,,https://shapingoutcomes.com.au/,1675627.0,1563355.0,Aboriginal and Torres Strait Islander people; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; General community in Australia; Males; Other,29 Nov 2021,0.0
919,https://www.acnc.gov.au/charity/charities/30eb74c7-38af-e811-a963-000d3ad244fd/profile,Barossa Village Inc,Nuriootpa,SA,Registered,Large,22960687815,,,,,,,http://www.barossavillage.org/,17999325.0,17609426.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Financially disadvantaged people; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with disabilities,26 Nov 2021,0.0
920,https://www.acnc.gov.au/charity/charities/eb919002-39af-e811-a961-000d3ad24182/profile,Carbon Market Institute Limited,Melbourne,VIC,Registered,Large,11146804668,,,,,,,http://www.carbonmarketinstitute.org/,1578571.0,1485658.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Environment; Families; General community in Australia; Youth - 15 to under 25,21 Dec 2021,0.0
