,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion,website,revenue,expenses,causes,lastreport,religious_ref
1200,https://www.acnc.gov.au/charity/charities/7e44ae11-39af-e811-a962-000d3ad24a0d/profile,LINKED COMMUNITY SERVICES LIMITED,Port Macquarie,NSW,Registered,Large,92593392689,,,,,,,http://www.linked.org.au/,4135148.0,3366368.0,Aboriginal and Torres Strait Islander people; Adults - aged 65 and over; Financially disadvantaged people; General community in Australia; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with disabilities,29 Dec 2021,0.0
1201,https://www.acnc.gov.au/charity/charities/8200bea2-c932-eb11-bf71-000d3ad1ce4e/profile,FLEXIBLE OPTIONS LIMITED,Mayfield,NSW,Registered,Large,38645106627,,,,,,,http://www.flexibleoptions.com.au/,1562751.0,1271917.0,"Adults - aged 25 to under 65; Adults - aged 65 and over; Migrants, refugees or asylum seekers; People from a culturally and linguistically diverse background; People with disabilities; Youth - 15 to under 25",20 Sep 2022,0.0
1202,https://www.acnc.gov.au/charity/charities/c2f9587c-38af-e811-a963-000d3ad24077/profile,Relationship Matters Counselling and Mediation,Melbourne,VIC,Registered,Large,50071373950,,,,,,,http://www.relationshipmatters.com.au/,8626383.0,7196074.0,Families; General community in Australia; Males,29 Nov 2021,1.0
1203,https://www.acnc.gov.au/charity/charities/68b770e1-39af-e811-a95e-000d3ad24c60/profile,Australian Youth Climate Coalition Limited,Carlton,VIC,Registered,Large,67145851912,,,,,,,http://aycc.org.au/,3788123.0,5361551.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Children - aged 6 to under 15; Environment; Youth - 15 to under 25,24 Jun 2022,0.0
1204,https://www.acnc.gov.au/charity/charities/2b0f0f53-39af-e811-a961-000d3ad24182/profile,Tanunda Lutheran Home Inc,Tanunda,SA,Registered,Large,72117050014,,,,,,,http://www.tlhome.com.au/,14641281.0,14494397.0,Adults - aged 65 and over,28 Jan 2021,0.0
1205,https://www.acnc.gov.au/charity/charities/f9dbb26b-38af-e811-a963-000d3ad244fd/profile,The Queensland Community Foundation,Brisbane City,QLD,Registered,Large,69649199658,,,,,,,http://www.qcf.org.au/,14888493.0,8944969.0,Other,31 Jan 2022,0.0
1206,https://www.acnc.gov.au/charity/charities/baac171b-38af-e811-a961-000d3ad24182/profile,The Monash University Foundation,Monash University,VIC,Registered,Large,94178965125,,,,,,,,89009000.0,2507000.0,Other charities,30 Jun 2022,0.0
1207,https://www.acnc.gov.au/charity/charities/90c15b17-2caf-e811-a962-000d3ad24a0d/profile,Mareeba Shire Job Training Assoc Inc,Mareeba,QLD,Registered,Large,82025334098,,,,,,,http://www.qite.com/,10268916.0,8252472.0,General community in Australia,3 Feb 2022,0.0
1208,https://www.acnc.gov.au/charity/charities/ffea6c57-9e3f-eb11-bf72-000d3ad1cd99/profile,CURING HOMESICKNESS LIMITED,Sydney,NSW,Registered,Large,99646041689,,,,,,,http://www.curinghomesickness.org/,1421000.0,1421000.0,Children - aged 6 to under 15; Early childhood - aged under 6,18 Sep 2022,0.0
1209,https://www.acnc.gov.au/charity/charities/b9766e09-2caf-e811-a961-000d3ad24182/profile,Schizophrenia Fellowship Of New South Wales Ltd,North Parramatta,NSW,Registered,Large,58903786913,,,,,,,http://www.onedoor.org.au/,25880655.0,25816848.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Females; Males; People from a culturally and linguistically diverse background; People in rural/regional/remote communities,29 Jan 2022,0.0
